"","...1","primary","checked_by","needs_review","study","doi","taxon","phylum","common_name","number_of_populations","ecosystem","dispersal_mode","acclimation_time","envtl_data_reported","year","source_population","latitude","longitude","life_history_stage","sex","acclimation_temperature_1","acclimation_temperature_2","measurement_level","thermal_limit_type","thermal_limit_1","thermal_limit_2","thermal_limit_error_type","thermal_limit_error_1","thermal_limit_error_2","n_1","n_2","figure_table","notes","max_temp","min_temp","mean_temp","temp_range","upper_lower","sd1i","sd2i","yi","vi","ni"
"290",1,"MS","NA","NA","Fernando_et_al_2016","10.1111/jai.13047","Atractosteus_spatula","Chordata","fish",3,"freshwater","uncertain","<1","yes","unknown","Fourche",34.928639,-93.361688,"juvenile","uncertain",25,30,"population","CTmax",39.8,41.26,"std_err",0.12,0.16,5,5,"Figure_3","NA",32.54,0.06,16.52,32.48,"upper",0.268328157299975,0.357770876399966,4.16771393533287,1.26849197233839,60
"291",2,"MS","NA","NA","Fernando_et_al_2016","10.1111/jai.13047","Atractosteus_spatula","Chordata","fish",3,"freshwater","uncertain","<1","yes","unknown","Tupelo",31.426799,-91.455487,"juvenile","uncertain",25,30,"population","CTmax",39.8,41.12,"std_err",0.16,0.19,5,5,"Figure_3","NA",31.7,4.8,19.2,26.9,"upper",0.357770876399966,0.42485291572496,3.03393583185556,0.860238331590856,60
"292",3,"MS","NA","NA","Fernando_et_al_2016","10.1111/jai.13047","Atractosteus_spatula","Chordata","fish",3,"freshwater","uncertain","<1","yes","unknown","Rockefeller",29.702907,-92.745953,"juvenile","uncertain",25,30,"population","CTmax",39.7,41.44,"std_err",0.12,0.2,5,5,"Figure_3","NA",30.1,9.725,21,20.375,"upper",0.268328157299975,0.447213595499958,4.25916868201249,1.3070258930918,60
"293",7,"MS","NA","NA","Fernando_et_al_2016","10.1111/jai.13047","Atractosteus_spatula","Chordata","fish",3,"freshwater","uncertain","<1","yes","unknown","Fourche",34.928639,-93.361688,"juvenile","uncertain",25,35,"population","CTmax",39.8,43.9,"std_err",0.12,0.17,5,5,"Figure_3","NA",32.54,0.06,16.52,32.48,"upper",0.268328157299975,0.380131556174964,11.2490267756933,6.72703017001329,60
"294",8,"MS","NA","NA","Fernando_et_al_2016","10.1111/jai.13047","Atractosteus_spatula","Chordata","fish",3,"freshwater","uncertain","<1","yes","unknown","Tupelo",31.426799,-91.455487,"juvenile","uncertain",25,35,"population","CTmax",39.8,44.08,"std_err",0.16,0.18,5,5,"Figure_3","NA",31.7,4.8,19.2,26.9,"upper",0.357770876399966,0.402492235949962,10.1462326002339,5.54730179890242,60
"295",9,"MS","NA","NA","Fernando_et_al_2016","10.1111/jai.13047","Atractosteus_spatula","Chordata","fish",3,"freshwater","uncertain","<1","yes","unknown","Rockefeller",29.702907,-92.745953,"juvenile","uncertain",25,35,"population","CTmax",39.7,44.38,"std_err",0.12,0.12,5,5,"Figure_3","NA",30.1,9.725,21,20.375,"upper",0.268328157299975,0.268328157299975,15.7443469374058,12.79422302427,60
"296",1573,"JMB","NA","NA","Healy_et_al_2019","10.1242/jeb.213405","Tigriopus_californicus","Arthropoda","copepod",10,"intertidal","planktonic","2+","no","uncertain","San_Diego",32.744828,-117.255264,"adult","uncertain",20,25,"individual","CTmax",38.15,38.99256506,"std_err",0.541436464088399,0.691449814,16,16,"raw_data","NA",28.33333333,10.2,18.36666667,18.13333333,"upper",2.1657458563536,2.765799256,0.330639158655401,0.126708160206818,126
"297",1574,"JMB","NA","NA","Healy_et_al_2019","10.1242/jeb.213405","Tigriopus_californicus","Arthropoda","copepod",10,"intertidal","planktonic","2+","no","uncertain","Bird_Rock",32.814202,-117.273379,"adult","uncertain",20,25,"individual","CTmax",37.8625,38.95910781,"std_err",0.596685082872895,0.386740331491701,16,16,"raw_data","NA",28.5,10.175,18.45,18.325,"upper",2.38674033149158,1.54696132596681,0.531492939477481,0.129413824136163,126
"298",1578,"JMB","NA","NA","Healy_et_al_2019","10.1242/jeb.213405","Tigriopus_californicus","Arthropoda","copepod",10,"intertidal","planktonic","2+","no","uncertain","Santa_Cruz",36.949433,-122.046358,"adult","uncertain",20,25,"individual","CTmax",36.575,38.14900662,"std_err",0.653061224489804,0.846938775510203,16,15,"raw_data","NA",22.14,7.8,14.48,14.34,"upper",2.61224489795921,3.28017977280832,0.518986225999408,0.133510968324362,126
"299",1579,"JMB","NA","NA","Healy_et_al_2019","10.1242/jeb.213405","Tigriopus_californicus","Arthropoda","copepod",10,"intertidal","planktonic","2+","no","uncertain","Pescadero",37.259631,-122.414116,"adult","uncertain",20,25,"individual","CTmax",36.45,37.7019868,"std_err",1.1020408163265,0.387755102040799,16,15,"raw_data","NA",20.475,8.4,14.075,12.075,"upper",4.408163265306,1.50176905261097,0.365313011626777,0.131319144028986,126
"300",236,"AP","NA","NA","Kelley_et_al_2011","10.1016/j.jembe.2011.08.005","Carcinus_maenas","Arthropoda","Green_crab",2,"ocean","planktonic","<1","no","2008","CA",37.907728,-122.6721,"adult","uncertain",6,23,"population","CTmax",34.7,36.2,"std_err",0.62,0.28,15,15,"Fig_2","NA",15.29899979,11.35299969,13.04899979,3.946000099,"upper",2.4012496746486,1.08443533693808,0.783333123597017,0.143560179708738,60
"301",238,"AP","NA","NA","Kelley_et_al_2011","10.1016/j.jembe.2011.08.005","Carcinus_maenas","Arthropoda","Green_crab",2,"ocean","planktonic","<1","no","2008","BC",49.038333,-125.203333,"adult","uncertain",6,23,"population","CTmax",31.7,35.5,"std_err",0.67,0.23,15,15,"Fig_2","NA",19.42000008,2.055000067,10.4989996,17.36500001,"upper",2.59489884195897,0.890786169627706,1.90576863674619,0.193865901613424,60
"302",1283,"MS","NA","NA","Manis_and_Claussen_1986","10.1016/0306-4565(86)90014-8","Rana_sylvatica","Chordata","frog",5,"terrestrial","direct","1","no","uncertain","Kentucky",37.56666667,-84.3,"larvae","uncertain",15,20,"population","CTmax",27.3,36.7,"CI",1.2,0.3,10,10,"figure_2","NA",28.9,-2.275,13.525,31.175,"upper",1.9360883633684,0.484022090842099,6.37908516095516,1.21731818726796,80
"303",1284,"MS","NA","NA","Manis_and_Claussen_1986","10.1016/0306-4565(86)90014-8","Rana_sylvatica","Chordata","frog",5,"terrestrial","direct","1","no","uncertain","Ohio",38.8,-83.4,"larvae","uncertain",15,20,"population","CTmax",26,35.9,"CI",0.8,0.4,10,10,"figure_2","NA",28.8,-3.725,12.575,32.525,"upper",1.29072557557893,0.645362787789465,9.29108563498413,2.35810680691521,80
"304",1285,"MS","NA","NA","Manis_and_Claussen_1986","10.1016/0306-4565(86)90014-8","Rana_sylvatica","Chordata","frog",5,"terrestrial","direct","1","no","uncertain","NY-R",42.51666667,-74.11666667,"larvae","uncertain",15,20,"population","CTmax",26.1,33.8,"CI",0.8,0.8,10,10,"figure_2","NA",25.05,-9.375,7.875,34.425,"upper",1.29072557557893,1.29072557557893,5.71297077209865,1.01595087607134,80
"305",1286,"MS","NA","NA","Manis_and_Claussen_1986","10.1016/0306-4565(86)90014-8","Rana_sylvatica","Chordata","frog",5,"terrestrial","direct","1","no","uncertain","Michigan",42.75,-83.21666667,"larvae","uncertain",15,20,"population","CTmax",27.1,33.9,"CI",0.8,0.4,10,10,"figure_2","NA",26.5,-8.1,8.8,34.6,"upper",1.29072557557893,0.645362787789465,6.38175578968607,1.21817017397979,80
"306",75,"SS","NA","NA","McCann_2018","10.1093/conphys/cox072","Rhinella_marina","Chordata","cane_toad",4,"terrestrial","uncertain","<1","yes","2015","HU",19.696853,-155.081501,"adult","uncertain",12,24,"population","CTmin",10.09931034,10.66896552,"std_err",0.637241379,0.675862069,20,20,"Figure 3b","NA",27.56666667,20.16666667,23.86666667,7.4,"lower",2.84983008303941,3.02254705939531,0.190070773906502,0.100451586238668,164
"307",76,"SS","NA","NA","McCann_2018","10.1093/conphys/cox072","Rhinella_marina","Chordata","cane_toad",4,"terrestrial","uncertain","<1","yes","2015","TV",19.549037,-155.136774,"adult","uncertain",12,24,"population","CTmin",9.575842697,11.98455056,"std_err",0.639044944,0.668539326,22,22,"Figure 3a","NA",24.9,17.125,20.925,7.775,"lower",2.99738647657308,3.13572739073213,0.77115566298225,0.0976668301880636,164
"308",77,"SS","NA","NA","McCann_2018","10.1093/conphys/cox072","Rhinella_marina","Chordata","cane_toad",4,"terrestrial","uncertain","<1","yes","2015","ML",19.941369,-155.859498,"adult","uncertain",12,24,"population","CTmin",12.36986301,10.1260274,"std_err",0.268493151,0.652054795,20,20,"Figure 3d","NA",28.475,20.625,24.525,7.85,"lower",1.20073787425823,2.91607769334938,-0.986217064461145,0.112157801227929,164
"309",78,"SS","NA","NA","McCann_2018","10.1093/conphys/cox072","Rhinella_marina","Chordata","cane_toad",4,"terrestrial","uncertain","<1","yes","2015","BI",19.819891,-155.836336,"adult","uncertain",12,24,"population","CTmin",9.14516129,8.561827957,"std_err",0.809139785,0.442204301,20,20,"Figure 3c","NA",24.9,16.63333333,20.63333333,8.266666667,"lower",3.61858312511913,1.97759775395756,-0.196073094517061,0.100480558229919,164
"310",1348,"ARV","NA","NA","Tepolt_et_al_2014","10.1242/jeb.093849","Carcinus_maenas","Arthropoda","crab",7,"intertidal","planktonic","<1","yes","2011","Skitnepollen",60.5061,5.0226,"adult","uncertain",5,25,"population","LD50_high",34.2,36.1,"std_err",0.4,0.3,8,10,"table1","NA",17.02857143,0.328571429,7.942857143,16.7,"upper",1.13137084989848,0.948683298050514,1.7521722952687,0.310280770897422,127
"311",1349,"ARV","NA","NA","Tepolt_et_al_2014","10.1242/jeb.093849","Carcinus_maenas","Arthropoda","crab",7,"intertidal","planktonic","<1","yes","2011","Seixal",38.6455,-9.1036,"adult","uncertain",5,25,"population","LD50_high",35.5,37.3,"std_err",0.5,0.2,12,11,"table1","NA",25.46,9.92,17,15.54,"upper",1.73205080756888,0.66332495807108,1.29994589230069,0.210978496479586,127
"312",1350,"ARV","NA","NA","Tepolt_et_al_2014","10.1242/jeb.093849","Carcinus_maenas","Arthropoda","crab",7,"intertidal","planktonic","<1","yes","2011","North_Harbour",47.8459,-54.0969,"adult","uncertain",5,25,"population","LD50_high",34.1,36.5,"std_err",0.3,0.2,12,10,"table1","NA",20.06,-8.54,5.64,28.6,"upper",1.03923048454133,0.632455532033676,2.62416290758301,0.339838582550027,127
"313",1351,"ARV","NA","NA","Tepolt_et_al_2014","10.1242/jeb.093849","Carcinus_maenas","Arthropoda","crab",7,"intertidal","planktonic","<1","yes","2011","Walpole",43.9351,-69.5809,"adult","uncertain",5,25,"population","LD50_high",35.1,37,"std_err",0.3,0,10,8,"table1","NA",21.86,-7.36,7.98,29.22,"upper",0.948683298050514,0,2.54286797971635,0.404616043396298,127
"314",1352,"ARV","NA","NA","Tepolt_et_al_2014","10.1242/jeb.093849","Carcinus_maenas","Arthropoda","crab",7,"intertidal","planktonic","<1","yes","2011","Tuckerton",39.5095,-74.3248,"adult","uncertain",5,25,"population","LD50_high",35.8,36.3,"std_err",0.5,0.6,12,7,"table1","NA",26.9,-0.666666667,13.1,27.56666667,"upper",1.73205080756888,1.58745078663875,0.283847930675125,0.228310730078596,127
"315",1353,"ARV","NA","NA","Tepolt_et_al_2014","10.1242/jeb.093849","Carcinus_maenas","Arthropoda","crab",7,"intertidal","planktonic","<1","yes","2011","Toquart_Bay",49.0203,-125.359,"adult","uncertain",5,25,"population","LD50_high",34.9,35.5,"std_err",0.5,0.5,6,10,"table1","NA",19.2,4.575,10.625,14.625,"upper",1.22474487139159,1.58113883008419,0.387452672874906,0.271357903345351,127
"316",1354,"ARV","NA","NA","Tepolt_et_al_2014","10.1242/jeb.093849","Carcinus_maenas","Arthropoda","crab",7,"intertidal","planktonic","<1","yes","2011","Seadrift_Lagoon",37.9079,-122.673,"adult","uncertain",5,25,"population","LD50_high",29.7,36.4,"std_err",1,0.2,6,5,"table1","NA",23.325,7.3,14.7,16.025,"upper",2.44948974278318,0.447213595499958,3.3098433874557,0.864624087097767,127
"317",10,"AV","NA","NA","Underwood_et_al_2012","10.1111/j.1095-8649.2012.03287.x","Oncorhynchus_clarkii_pleuriticus","Chordata","fish",3,"freshwater","planktonic","1","no","unknown","Carr_Creek",39.61167,-108.575,"juvenile","uncertain",10,15,"population","CTmax",28.2,28.8,"std_dev",0.6,0.5,17,13,"Table 1","NA",27.675,-11.725,6.35,39.4,"upper",0.6,0.5,1.0436641172451,0.153900519495258,159
"318",12,"AV","NA","NA","Underwood_et_al_2012","10.1111/j.1095-8649.2012.03287.x","Oncorhynchus_clarkii_pleuriticus","Chordata","fish",3,"freshwater","planktonic","1","no","unknown","Trapper_Creek",39.62333,-108.00833,"juvenile","uncertain",10,15,"population","CTmax",28,29.1,"std_dev",0.6,0.3,26,20,"Table 1","NA",25.9,-12.45,5,38.35,"upper",0.6,0.3,2.19132824743492,0.140656315505084,159
"319",14,"AV","NA","NA","Underwood_et_al_2012","10.1111/j.1095-8649.2012.03287.x","Oncorhynchus_clarkii_pleuriticus","Chordata","fish",3,"freshwater","planktonic","1","no","unknown","Trapper_Creek",39.62333,-108.00833,"juvenile","uncertain",10,20,"population","CTmax",28,29.6,"std_dev",0.6,0.5,9,9,"Table 1","NA",25.9,-12.45,5,38.35,"upper",0.6,0.5,2.75881636338756,0.433640770191527,159
"320",14,"AV","NA","NA","Underwood_et_al_2012","10.1111/j.1095-8649.2012.03287.x","Oncorhynchus_clarkii_pleuriticus","Chordata","fish",3,"freshwater","planktonic","1","no","unknown","Trapper_Creek",39.62333,-108.00833,"juvenile","uncertain",15,20,"population","CTmax",29.1,29.6,"std_dev",0.3,0.5,20,9,NA,"NA",25.9,-12.45,5,38.35,"upper",0.3,0.5,1.31097630678852,0.190743160713885,159
"321",15,"AV","NA","NA","Underwood_et_al_2012","10.1111/j.1095-8649.2012.03287.x","Oncorhynchus_clarkii_pleuriticus","Chordata","fish",3,"freshwater","planktonic","1","no","unknown","Lake_Nanita",40.25667,-105.71667,"juvenile","uncertain",10,15,"population","CTmax",27.7,28.5,"std_dev",0.6,0.4,7,7,"Table 1","NA",18.725,-16.3,-0.5,35.025,"upper",0.6,0.4,1.46842634418084,0.362724140295868,159
"322",17,"AV","NA","NA","Underwood_et_al_2012","10.1111/j.1095-8649.2012.03287.x","Oncorhynchus_clarkii_pleuriticus","Chordata","fish",3,"freshwater","planktonic","1","no","unknown","Lake_Nanita",40.25667,-105.71667,"juvenile","uncertain",10,20,"population","CTmax",27.7,29.1,"std_dev",0.6,0.7,5,5,"Table 1","NA",18.725,-16.3,-0.5,35.025,"upper",0.6,0.7,1.93855718628772,0.587900198225387,159
"323",17,"AV","NA","NA","Underwood_et_al_2012","10.1111/j.1095-8649.2012.03287.x","Oncorhynchus_clarkii_pleuriticus","Chordata","fish",3,"freshwater","planktonic","1","no","unknown","Lake_Nanita",40.25667,-105.71667,"juvenile","uncertain",15,20,"population","CTmax",28.5,29.1,"std_dev",0.4,0.7,7,5,"Table 1","NA",18.725,-16.3,-0.5,35.025,"upper",0.4,0.7,1.02457041546732,0.386596498534263,159
"324",208,"MS","NA","NA","Yu_et_al_2018","10.1038/s41598-018-30074-9","Rhynchocypris_oxycephalus","Chordata","fish",2,"freshwater","uncertain","<1","yes","2015","Hangzhou",30.38,120.15,"uncertain","uncertain",14,19,"population","CTmax",32.39,33.23,"std_err",0.29,0.11,10,10,"table1","NA",33.1,0.75,17.5,32.35,"upper",0.91706052144883,0.347850542618522,1.15987701050395,0.233632866987389,400
"325",209,"MS","NA","NA","Yu_et_al_2018","10.1038/s41598-018-30074-9","Rhynchocypris_oxycephalus","Chordata","fish",2,"freshwater","uncertain","<1","yes","2015","Gaizhou",40.4,122.75,"uncertain","uncertain",14,19,"population","CTmax",32.4,33.93,"std_err",0.23,0.06,10,10,"table1","NA",27.65,-14.45,9.225,42.1,"upper",0.727323861838727,0.189736659610103,2.75668661400866,0.389983027196364,400
"326",212,"MS","NA","NA","Yu_et_al_2018","10.1038/s41598-018-30074-9","Rhynchocypris_oxycephalus","Chordata","fish",2,"freshwater","uncertain","<1","yes","2015","Hangzhou",30.38,120.15,"uncertain","uncertain",14,24,"population","CTmax",32.39,33.4,"std_err",0.29,0.09,10,10,"table1","NA",33.1,0.75,17.5,32.35,"upper",0.91706052144883,0.284604989415154,1.42454477368767,0.250733195306022,400
"327",213,"MS","NA","NA","Yu_et_al_2018","10.1038/s41598-018-30074-9","Rhynchocypris_oxycephalus","Chordata","fish",2,"freshwater","uncertain","<1","yes","2015","Gaizhou",40.4,122.75,"uncertain","uncertain",14,24,"population","CTmax",32.4,33.99,"std_err",0.23,0.1,10,10,"table1","NA",27.65,-14.45,9.225,42.1,"upper",0.727323861838727,0.316227766016838,2.71513852566615,0.384299430338913,400
"328",214,"MS","NA","NA","Yu_et_al_2018","10.1038/s41598-018-30074-9","Rhynchocypris_oxycephalus","Chordata","fish",2,"freshwater","uncertain","<1","yes","2015","Hangzhou",30.38,120.15,"uncertain","uncertain",14,29,"population","CTmax",32.39,35.71,"std_err",0.29,0.09,10,10,"table1","NA",33.1,0.75,17.5,32.35,"upper",0.91706052144883,0.284604989415154,4.68266202835949,0.748183091795995,400
"329",215,"MS","NA","NA","Yu_et_al_2018","10.1038/s41598-018-30074-9","Rhynchocypris_oxycephalus","Chordata","fish",2,"freshwater","uncertain","<1","yes","2015","Gaizhou",40.4,122.75,"uncertain","uncertain",14,29,"population","CTmax",32.4,35.75,"std_err",0.23,0.12,10,10,"table1","NA",27.65,-14.45,9.225,42.1,"upper",0.727323861838727,0.379473319220206,5.53041173503944,0.964636348976548,400
"330",214,"MS","NA","NA","Yu_et_al_2018","10.1038/s41598-018-30074-9","Rhynchocypris_oxycephalus","Chordata","fish",2,"freshwater","uncertain","<1","yes","2015","Hangzhou",30.38,120.15,"uncertain","uncertain",19,24,"population","CTmax",33.23,33.4,"std_err",0.11,0.09,10,10,"table1","NA",33.1,0.75,17.5,32.35,"upper",0.347850542618522,0.284604989415154,0.512263517317547,0.206560347779364,400
"331",215,"MS","NA","NA","Yu_et_al_2018","10.1038/s41598-018-30074-9","Rhynchocypris_oxycephalus","Chordata","fish",2,"freshwater","uncertain","<1","yes","2015","Gaizhou",40.4,122.75,"uncertain","uncertain",19,24,"population","CTmax",33.93,33.99,"std_err",0.06,0.1,10,10,"table1","NA",27.65,-14.45,9.225,42.1,"upper",0.189736659610103,0.316227766016838,0.2203443843666,0.201213791193047,400
"332",214,"MS","NA","NA","Yu_et_al_2018","10.1038/s41598-018-30074-9","Rhynchocypris_oxycephalus","Chordata","fish",2,"freshwater","uncertain","<1","yes","2015","Hangzhou",30.38,120.15,"uncertain","uncertain",19,29,"population","CTmax",33.23,35.71,"std_err",0.11,0.09,10,10,"table1","NA",33.1,0.75,17.5,32.35,"upper",0.347850542618522,0.284604989415154,7.47302072322062,1.59615096824212,400
"333",215,"MS","NA","NA","Yu_et_al_2018","10.1038/s41598-018-30074-9","Rhynchocypris_oxycephalus","Chordata","fish",2,"freshwater","uncertain","<1","yes","2015","Gaizhou",40.4,122.75,"uncertain","uncertain",19,29,"population","CTmax",33.93,35.75,"std_err",0.06,0.12,10,10,"table1","NA",27.65,-14.45,9.225,42.1,"upper",0.189736659610103,0.379473319220206,5.80972165727723,1.0438216433759,400
"334",214,"MS","NA","NA","Yu_et_al_2018","10.1038/s41598-018-30074-9","Rhynchocypris_oxycephalus","Chordata","fish",2,"freshwater","uncertain","<1","yes","2015","Hangzhou",30.38,120.15,"uncertain","uncertain",24,29,"population","CTmax",33.4,35.71,"std_err",0.09,0.09,10,10,"table1","NA",33.1,0.75,17.5,32.35,"upper",0.284604989415154,0.284604989415154,7.7727493497941,1.71039081136811,400
"335",215,"MS","NA","NA","Yu_et_al_2018","10.1038/s41598-018-30074-9","Rhynchocypris_oxycephalus","Chordata","fish",2,"freshwater","uncertain","<1","yes","2015","Gaizhou",40.4,122.75,"uncertain","uncertain",24,29,"population","CTmax",33.99,35.75,"std_err",0.1,0.12,10,10,"table1","NA",27.65,-14.45,9.225,42.1,"upper",0.316227766016838,0.379473319220206,4.8254513909836,0.782124528168638,400
"336",221,"MS","NA","NA","Yu_et_al_2018","10.1038/s41598-018-30074-9","Rhynchocypris_oxycephalus","Chordata","fish",2,"freshwater","uncertain","<1","yes","2015","Gaizhou",40.4,122.75,"uncertain","uncertain",14,24,"population","CTmin",0,1.3,"std_err",0,0.12,10,10,"table1","NA",27.65,-14.45,9.225,42.1,"lower",0,0.379473319220206,4.6396187700088,0.738151558275449,400
"337",222,"MS","NA","NA","Yu_et_al_2018","10.1038/s41598-018-30074-9","Rhynchocypris_oxycephalus","Chordata","fish",2,"freshwater","uncertain","<1","yes","2015","Hangzhou",30.38,120.15,"uncertain","uncertain",14,29,"population","CTmin",0,5.27,"std_err",0,0.1,10,10,"table1","NA",33.1,0.75,17.5,32.35,"lower",0,0.316227766016838,22.5699608473351,12.935078316256,400
"338",223,"MS","NA","NA","Yu_et_al_2018","10.1038/s41598-018-30074-9","Rhynchocypris_oxycephalus","Chordata","fish",2,"freshwater","uncertain","<1","yes","2015","Gaizhou",40.4,122.75,"uncertain","uncertain",14,29,"population","CTmin",0,3.76,"std_err",0,0.12,10,10,"table1","NA",27.65,-14.45,9.225,42.1,"lower",0,0.379473319220206,13.4192050578716,4.70187660963017,400
"339",223,"MS","NA","NA","Yu_et_al_2018","10.1038/s41598-018-30074-9","Rhynchocypris_oxycephalus","Chordata","fish",2,"freshwater","uncertain","<1","yes","2015","Gaizhou",40.4,122.75,"uncertain","uncertain",19,24,"population","CTmin",0,1.3,"std_err",0,0.12,10,10,"table1","NA",27.65,-14.45,9.225,42.1,"lower",0,0.379473319220206,4.6396187700088,0.738151558275449,400
"340",222,"MS","NA","NA","Yu_et_al_2018","10.1038/s41598-018-30074-9","Rhynchocypris_oxycephalus","Chordata","fish",2,"freshwater","uncertain","<1","yes","2015","Hangzhou",30.38,120.15,"uncertain","uncertain",19,29,"population","CTmin",0.1,5.27,"std_err",0,0.1,10,10,"table1","NA",33.1,0.75,17.5,32.35,"lower",0,0.316227766016838,22.1416883454881,12.4563590697181,400
"341",223,"MS","NA","NA","Yu_et_al_2018","10.1038/s41598-018-30074-9","Rhynchocypris_oxycephalus","Chordata","fish",2,"freshwater","uncertain","<1","yes","2015","Gaizhou",40.4,122.75,"uncertain","uncertain",19,29,"population","CTmin",0,3.76,"std_err",0,0.12,10,10,"table1","NA",27.65,-14.45,9.225,42.1,"lower",0,0.379473319220206,13.4192050578716,4.70187660963017,400
"342",222,"MS","NA","NA","Yu_et_al_2018","10.1038/s41598-018-30074-9","Rhynchocypris_oxycephalus","Chordata","fish",2,"freshwater","uncertain","<1","yes","2015","Hangzhou",30.38,120.15,"uncertain","uncertain",24,29,"population","CTmin",2.1,5.27,"std_err",0,0.1,10,10,"table1","NA",33.1,0.75,17.5,32.35,"lower",0,0.316227766016838,13.5762383085488,4.80785616526271,400
"343",223,"MS","NA","NA","Yu_et_al_2018","10.1038/s41598-018-30074-9","Rhynchocypris_oxycephalus","Chordata","fish",2,"freshwater","uncertain","<1","yes","2015","Gaizhou",40.4,122.75,"uncertain","uncertain",24,29,"population","CTmin",1.3,3.76,"std_err",0.12,0.12,10,10,"table1","NA",27.65,-14.45,9.225,42.1,"lower",0.379473319220206,0.379473319220206,6.20810500016021,1.16351419232536,400
"344",1502,"JMB/MK","NA","NA","Jensen_et_al_2019","10.1111/1365-2435.13291","Orchesella_cincta","Arthropoda","springtail",7,"terrestrial","NA","2+","yes","2016","Siena",43.31666667,11.31666667,"adult","uncertain",20,35.4,"individual","CTmax",38.11375212,38.70967742,"std_err",0.142614601,0.157894737,24,24,"figure 1b","Individuals were not exposed to a hardneing treatment beforehand",28.925,1.5,14.025,27.425,"upper",0.698666004641231,0.773523077441895,0.795265820345275,0.0899213304688484,336
"345",1503,"JMB/MK","NA","NA","Jensen_et_al_2019","10.1111/1365-2435.13291","Orchesella_cincta","Arthropoda","springtail",7,"terrestrial","NA","2+","yes","2016","Chorges",44.53333333,6.266666667,"adult","uncertain",20,35.4,"individual","CTmax",37.69609508,38.31239389,"std_err",0.14770798,0.188455009,24,24,"figure 1b","Individuals were not exposed to a hardneing treatment beforehand",24.225,-3.65,9.15,27.875,"upper",0.723618363874446,0.923237223043223,0.730825009016352,0.0888969291021224,336
"346",1504,"JMB/MK","NA","NA","Jensen_et_al_2019","10.1111/1365-2435.13291","Orchesella_cincta","Arthropoda","springtail",7,"terrestrial","NA","2+","yes","2016","Frankfurt",50.06666667,8.683333333,"adult","uncertain",20,35.4,"individual","CTmax",37.93039049,38.48556876,"std_err",0.213921902,0.188455009,24,24,"figure 1b","Individuals were not exposed to a hardneing treatment beforehand",23.88,-0.92,10.28,24.8,"upper",1.04799900941134,0.923237223043223,0.552930402751091,0.0865180419821509,336
"347",1505,"JMB/MK","NA","NA","Jensen_et_al_2019","10.1111/1365-2435.13291","Orchesella_cincta","Arthropoda","springtail",7,"terrestrial","NA","2+","yes","2016","Hannover",52.31666667,9.916666667,"adult","uncertain",20,35.4,"individual","CTmax",37.76740238,38.33786078,"std_err",0.213921902,0.152801358,24,24,"figure 1b","Individuals were not exposed to a hardneing treatment beforehand",22.5375,-1.2,9.5,23.7375,"upper",1.04799900941134,0.748570718208681,0.616133862716038,0.0872877180915144,336
"348",1506,"JMB/MK","NA","NA","Jensen_et_al_2019","10.1111/1365-2435.13291","Orchesella_cincta","Arthropoda","springtail",7,"terrestrial","NA","2+","yes","2016","Hamburg",53.71666667,9.966666667,"adult","uncertain",20,35.4,"individual","CTmax",37.55348048,38.12393888,"std_err",0.152801358,0.127334465,24,24,"figure 1b","Individuals were not exposed to a hardneing treatment beforehand",21.625,-1.275,9.0125,22.9,"upper",0.748570718208681,0.623808931840567,0.814342812819058,0.0902411897582297,336
"349",1507,"JMB/MK","NA","NA","Jensen_et_al_2019","10.1111/1365-2435.13291","Orchesella_cincta","Arthropoda","springtail",7,"terrestrial","NA","2+","yes","2016","Mols",56.36666667,9.933333333,"adult","uncertain",20,35.4,"individual","CTmax",37.11035654,38.12903226,"std_err",0.157894737,0.132427844,24,24,"figure 1b","Individuals were not exposed to a hardneing treatment beforehand",19.625,-1.5125,8.15,21.1375,"upper",0.773523077441895,0.648761291073782,1.40355625547901,0.103853855857232,336
"350",1508,"JMB/MK","NA","NA","Jensen_et_al_2019","10.1111/1365-2435.13291","Orchesella_cincta","Arthropoda","springtail",7,"terrestrial","NA","2+","yes","2016","Skagen",57.633381,10.389655,"adult","uncertain",20,35.4,"individual","CTmax",36.79966044,37.81324278,"std_err",0.213921902,0.173174873,24,24,"figure 1b","Individuals were not exposed to a hardneing treatment beforehand",18.2,-0.5,8.3875,18.7,"upper",1.04799900941134,0.848380150242559,1.04564873856077,0.0947227217130597,336
"351",NA,"MK","NA","NA","van_heerwaarden_et_al_2017","https://doi.org/10.1111/1365-2435.12676","Drosophila melanogaster","Arthropoda","fruit fly",2,"terrestrial","NA","1","no","2014","Melbourne",-37.8136,144.9631,"adult","uncertain",16,18,"individual","CTmax",39.46,39.4466666666667,"std_err",0.289589483520237,0.368345165462423,30,30,"https://datadryad.org/stash/dataset/doi:10.5061/dryad.t9t28",NA,NA,NA,NA,NA,"upper",1.58614692540304,2.01750956071742,-0.00725194961648853,0.0666671049231103,1800
