,primary,checked_by,needs_review,study,doi,taxon,phylum,common_name,number_of_populations,ecosystem,dispersal_mode,acclimation_time,envtl_data_reported,year,source_population,latitude,longitude,life_history_stage,sex,acclimation_temperature,measurement_level,thermal_limit_type,thermal_limit,thermal_limit_error_type,thermal_limit_error,n,figure_table,notes,max_temp,min_temp,mean_temp,temp_range,upper_lower
681,SS,NA,NA,Garcia_Robledo_et_al_2018,10.1111/een.12481,Atta_mexicana,Arthropoda,ant,3,terrestrial,direct,<1,yes,2015-2016,TEHU,18.3333225,-97.459649,adult,uncertain,23,individual,CTmax,47.9,NA,NA,1,Append_S2,Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications,27.775,11.125,19.675,16.65,upper
682,SS,NA,NA,Garcia_Robledo_et_al_2018,10.1111/een.12481,Atta_mexicana,Arthropoda,ant,3,terrestrial,direct,<1,yes,2015-2016,TEHU,18.3333225,-97.459649,adult,uncertain,23,individual,CTmax,48,NA,NA,1,Append_S2,Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications,27.775,11.125,19.675,16.65,upper
683,SS,NA,NA,Garcia_Robledo_et_al_2018,10.1111/een.12481,Atta_mexicana,Arthropoda,ant,3,terrestrial,direct,<1,yes,2015-2016,TEHU,18.3333225,-97.459649,adult,uncertain,23,individual,CTmax,45,NA,NA,1,Append_S2,Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications,27.775,11.125,19.675,16.65,upper
684,SS,NA,NA,Garcia_Robledo_et_al_2018,10.1111/een.12481,Atta_mexicana,Arthropoda,ant,3,terrestrial,direct,<1,yes,2015-2016,TEHU,18.3333225,-97.459649,adult,uncertain,23,individual,CTmax,47.2,NA,NA,1,Append_S2,Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications,27.775,11.125,19.675,16.65,upper
685,SS,NA,NA,Garcia_Robledo_et_al_2018,10.1111/een.12481,Atta_mexicana,Arthropoda,ant,3,terrestrial,direct,<1,yes,2015-2016,TEHU,18.3333225,-97.459649,adult,uncertain,23,individual,CTmax,47.7,NA,NA,1,Append_S2,Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications,27.775,11.125,19.675,16.65,upper
686,SS,NA,NA,Garcia_Robledo_et_al_2018,10.1111/een.12481,Atta_mexicana,Arthropoda,ant,3,terrestrial,direct,<1,yes,2015-2016,TEHU,18.3333225,-97.459649,adult,uncertain,23,individual,CTmax,48,NA,NA,1,Append_S2,Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications,27.775,11.125,19.675,16.65,upper
687,SS,NA,NA,Garcia_Robledo_et_al_2018,10.1111/een.12481,Atta_mexicana,Arthropoda,ant,3,terrestrial,direct,<1,yes,2015-2016,TEHU,18.3333225,-97.459649,adult,uncertain,23,individual,CTmax,44.5,NA,NA,1,Append_S2,Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications,27.775,11.125,19.675,16.65,upper
688,SS,NA,NA,Garcia_Robledo_et_al_2018,10.1111/een.12481,Atta_mexicana,Arthropoda,ant,3,terrestrial,direct,<1,yes,2015-2016,TEHU,18.3333225,-97.459649,adult,uncertain,23,individual,CTmax,44.6,NA,NA,1,Append_S2,Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications,27.775,11.125,19.675,16.65,upper
689,SS,NA,NA,Garcia_Robledo_et_al_2018,10.1111/een.12481,Atta_mexicana,Arthropoda,ant,3,terrestrial,direct,<1,yes,2015-2016,TEHU,18.3333225,-97.459649,adult,uncertain,23,individual,CTmax,44.6,NA,NA,1,Append_S2,Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications,27.775,11.125,19.675,16.65,upper
690,SS,NA,NA,Garcia_Robledo_et_al_2018,10.1111/een.12481,Atta_mexicana,Arthropoda,ant,3,terrestrial,direct,<1,yes,2015-2016,TEHU,18.3333225,-97.459649,adult,uncertain,23,individual,CTmax,44.7,NA,NA,1,Append_S2,Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications,27.775,11.125,19.675,16.65,upper
691,SS,NA,NA,Garcia_Robledo_et_al_2018,10.1111/een.12481,Atta_mexicana,Arthropoda,ant,3,terrestrial,direct,<1,yes,2015-2016,TEHU,18.3333225,-97.459649,adult,uncertain,23,individual,CTmax,44.7,NA,NA,1,Append_S2,Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications,27.775,11.125,19.675,16.65,upper
692,SS,NA,NA,Garcia_Robledo_et_al_2018,10.1111/een.12481,Atta_mexicana,Arthropoda,ant,3,terrestrial,direct,<1,yes,2015-2016,TEHU,18.3333225,-97.459649,adult,uncertain,23,individual,CTmax,46.2,NA,NA,1,Append_S2,Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications,27.775,11.125,19.675,16.65,upper
693,SS,NA,NA,Garcia_Robledo_et_al_2018,10.1111/een.12481,Atta_mexicana,Arthropoda,ant,3,terrestrial,direct,<1,yes,2015-2016,TEHU,18.3333225,-97.459649,adult,uncertain,23,individual,CTmax,49.1,NA,NA,1,Append_S2,Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications,27.775,11.125,19.675,16.65,upper
694,SS,NA,NA,Garcia_Robledo_et_al_2018,10.1111/een.12481,Atta_mexicana,Arthropoda,ant,3,terrestrial,direct,<1,yes,2015-2016,TEHU,18.3333225,-97.459649,adult,uncertain,23,individual,CTmax,48.9,NA,NA,1,Append_S2,Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications,27.775,11.125,19.675,16.65,upper
695,SS,NA,NA,Garcia_Robledo_et_al_2018,10.1111/een.12481,Camponotus_atriceps,Arthropoda,ant,5,terrestrial,direct,<1,yes,2015-2016,INEC,19.5131145,-96.943802,adult,uncertain,23,individual,CTmax,42.2,NA,NA,1,Append_S2,Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications,24.73333333,10.83333333,18.43333333,13.9,upper
696,SS,NA,NA,Garcia_Robledo_et_al_2018,10.1111/een.12481,Camponotus_atriceps,Arthropoda,ant,5,terrestrial,direct,<1,yes,2015-2016,INEC,19.5131145,-96.943802,adult,uncertain,23,individual,CTmax,43.6,NA,NA,1,Append_S2,Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications,24.73333333,10.83333333,18.43333333,13.9,upper
697,SS,NA,NA,Garcia_Robledo_et_al_2018,10.1111/een.12481,Camponotus_atriceps,Arthropoda,ant,5,terrestrial,direct,<1,yes,2015-2016,INEC,19.5131145,-96.943802,adult,uncertain,23,individual,CTmax,44,NA,NA,1,Append_S2,Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications,24.73333333,10.83333333,18.43333333,13.9,upper
698,SS,NA,NA,Garcia_Robledo_et_al_2018,10.1111/een.12481,Camponotus_atriceps,Arthropoda,ant,5,terrestrial,direct,<1,yes,2015-2016,INEC,19.5131145,-96.943802,adult,uncertain,23,individual,CTmax,44.1,NA,NA,1,Append_S2,Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications,24.73333333,10.83333333,18.43333333,13.9,upper
699,SS,NA,NA,Garcia_Robledo_et_al_2018,10.1111/een.12481,Camponotus_atriceps,Arthropoda,ant,5,terrestrial,direct,<1,yes,2015-2016,INEC,19.5131145,-96.943802,adult,uncertain,23,individual,CTmax,45,NA,NA,1,Append_S2,Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications,24.73333333,10.83333333,18.43333333,13.9,upper
700,SS,NA,NA,Garcia_Robledo_et_al_2018,10.1111/een.12481,Camponotus_atriceps,Arthropoda,ant,5,terrestrial,direct,<1,yes,2015-2016,INEC,19.5131145,-96.943802,adult,uncertain,23,individual,CTmax,45.2,NA,NA,1,Append_S2,Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications,24.73333333,10.83333333,18.43333333,13.9,upper
701,SS,NA,NA,Garcia_Robledo_et_al_2018,10.1111/een.12481,Camponotus_atriceps,Arthropoda,ant,5,terrestrial,direct,<1,yes,2015-2016,INEC,19.5131145,-96.943802,adult,uncertain,23,individual,CTmax,42.9,NA,NA,1,Append_S2,Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications,24.73333333,10.83333333,18.43333333,13.9,upper
702,SS,NA,NA,Garcia_Robledo_et_al_2018,10.1111/een.12481,Camponotus_atriceps,Arthropoda,ant,5,terrestrial,direct,<1,yes,2015-2016,INEC,19.5131145,-96.943802,adult,uncertain,23,individual,CTmax,43.2,NA,NA,1,Append_S2,Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications,24.73333333,10.83333333,18.43333333,13.9,upper
703,SS,NA,NA,Garcia_Robledo_et_al_2018,10.1111/een.12481,Camponotus_atriceps,Arthropoda,ant,5,terrestrial,direct,<1,yes,2015-2016,INEC,19.5131145,-96.943802,adult,uncertain,23,individual,CTmax,43.4,NA,NA,1,Append_S2,Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications,24.73333333,10.83333333,18.43333333,13.9,upper
704,SS,NA,NA,Garcia_Robledo_et_al_2018,10.1111/een.12481,Camponotus_atriceps,Arthropoda,ant,5,terrestrial,direct,<1,yes,2015-2016,INEC,19.5131145,-96.943802,adult,uncertain,23,individual,CTmax,43.7,NA,NA,1,Append_S2,Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications,24.73333333,10.83333333,18.43333333,13.9,upper
705,SS,NA,NA,Garcia_Robledo_et_al_2018,10.1111/een.12481,Camponotus_atriceps,Arthropoda,ant,5,terrestrial,direct,<1,yes,2015-2016,INEC,19.5131145,-96.943802,adult,uncertain,23,individual,CTmax,43.7,NA,NA,1,Append_S2,Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications,24.73333333,10.83333333,18.43333333,13.9,upper
706,SS,NA,NA,Garcia_Robledo_et_al_2018,10.1111/een.12481,Camponotus_atriceps,Arthropoda,ant,5,terrestrial,direct,<1,yes,2015-2016,INEC,19.5131145,-96.943802,adult,uncertain,23,individual,CTmax,44.3,NA,NA,1,Append_S2,Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications,24.73333333,10.83333333,18.43333333,13.9,upper
707,SS,NA,NA,Garcia_Robledo_et_al_2018,10.1111/een.12481,Camponotus_atriceps,Arthropoda,ant,5,terrestrial,direct,<1,yes,2015-2016,INEC,19.5131145,-96.943802,adult,uncertain,23,individual,CTmax,42.4,NA,NA,1,Append_S2,Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications,24.73333333,10.83333333,18.43333333,13.9,upper
708,SS,NA,NA,Garcia_Robledo_et_al_2018,10.1111/een.12481,Camponotus_atriceps,Arthropoda,ant,5,terrestrial,direct,<1,yes,2015-2016,INEC,19.5131145,-96.943802,adult,uncertain,23,individual,CTmax,43.2,NA,NA,1,Append_S2,Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications,24.73333333,10.83333333,18.43333333,13.9,upper
709,SS,NA,NA,Garcia_Robledo_et_al_2018,10.1111/een.12481,Camponotus_atriceps,Arthropoda,ant,5,terrestrial,direct,<1,yes,2015-2016,INEC,19.5131145,-96.943802,adult,uncertain,23,individual,CTmax,43.6,NA,NA,1,Append_S2,Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications,24.73333333,10.83333333,18.43333333,13.9,upper
710,SS,NA,NA,Garcia_Robledo_et_al_2018,10.1111/een.12481,Camponotus_atriceps,Arthropoda,ant,5,terrestrial,direct,<1,yes,2015-2016,INEC,19.5131145,-96.943802,adult,uncertain,23,individual,CTmax,44,NA,NA,1,Append_S2,Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications,24.73333333,10.83333333,18.43333333,13.9,upper
711,SS,NA,NA,Garcia_Robledo_et_al_2018,10.1111/een.12481,Camponotus_atriceps,Arthropoda,ant,5,terrestrial,direct,<1,yes,2015-2016,INEC,19.5131145,-96.943802,adult,uncertain,23,individual,CTmax,44.3,NA,NA,1,Append_S2,Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications,24.73333333,10.83333333,18.43333333,13.9,upper
712,SS,NA,NA,Garcia_Robledo_et_al_2018,10.1111/een.12481,Camponotus_atriceps,Arthropoda,ant,5,terrestrial,direct,<1,yes,2015-2016,INEC,19.5131145,-96.943802,adult,uncertain,23,individual,CTmax,44.5,NA,NA,1,Append_S2,Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications,24.73333333,10.83333333,18.43333333,13.9,upper
713,SS,NA,NA,Garcia_Robledo_et_al_2018,10.1111/een.12481,Camponotus_atriceps,Arthropoda,ant,5,terrestrial,direct,<1,yes,2015-2016,INEC,19.5131145,-96.943802,adult,uncertain,23,individual,CTmax,42.8,NA,NA,1,Append_S2,Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications,24.73333333,10.83333333,18.43333333,13.9,upper
714,SS,NA,NA,Garcia_Robledo_et_al_2018,10.1111/een.12481,Camponotus_atriceps,Arthropoda,ant,5,terrestrial,direct,<1,yes,2015-2016,INEC,19.5131145,-96.943802,adult,uncertain,23,individual,CTmax,43.2,NA,NA,1,Append_S2,Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications,24.73333333,10.83333333,18.43333333,13.9,upper
715,SS,NA,NA,Garcia_Robledo_et_al_2018,10.1111/een.12481,Camponotus_atriceps,Arthropoda,ant,5,terrestrial,direct,<1,yes,2015-2016,INEC,19.5131145,-96.943802,adult,uncertain,23,individual,CTmax,43.4,NA,NA,1,Append_S2,Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications,24.73333333,10.83333333,18.43333333,13.9,upper
716,SS,NA,NA,Garcia_Robledo_et_al_2018,10.1111/een.12481,Camponotus_atriceps,Arthropoda,ant,5,terrestrial,direct,<1,yes,2015-2016,INEC,19.5131145,-96.943802,adult,uncertain,23,individual,CTmax,43.4,NA,NA,1,Append_S2,Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications,24.73333333,10.83333333,18.43333333,13.9,upper
717,SS,NA,NA,Garcia_Robledo_et_al_2018,10.1111/een.12481,Camponotus_atriceps,Arthropoda,ant,5,terrestrial,direct,<1,yes,2015-2016,INEC,19.5131145,-96.943802,adult,uncertain,23,individual,CTmax,43.7,NA,NA,1,Append_S2,Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications,24.73333333,10.83333333,18.43333333,13.9,upper
718,SS,NA,NA,Garcia_Robledo_et_al_2018,10.1111/een.12481,Camponotus_atriceps,Arthropoda,ant,5,terrestrial,direct,<1,yes,2015-2016,INEC,19.5131145,-96.943802,adult,uncertain,23,individual,CTmax,43.3,NA,NA,1,Append_S2,Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications,24.73333333,10.83333333,18.43333333,13.9,upper
719,SS,NA,NA,Garcia_Robledo_et_al_2018,10.1111/een.12481,Camponotus_atriceps,Arthropoda,ant,5,terrestrial,direct,<1,yes,2015-2016,INEC,19.5131145,-96.943802,adult,uncertain,23,individual,CTmax,43.4,NA,NA,1,Append_S2,Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications,24.73333333,10.83333333,18.43333333,13.9,upper
720,SS,NA,NA,Garcia_Robledo_et_al_2018,10.1111/een.12481,Camponotus_atriceps,Arthropoda,ant,5,terrestrial,direct,<1,yes,2015-2016,INEC,19.5131145,-96.943802,adult,uncertain,23,individual,CTmax,43.5,NA,NA,1,Append_S2,Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications,24.73333333,10.83333333,18.43333333,13.9,upper
721,SS,NA,NA,Garcia_Robledo_et_al_2018,10.1111/een.12481,Camponotus_atriceps,Arthropoda,ant,5,terrestrial,direct,<1,yes,2015-2016,INEC,19.5131145,-96.943802,adult,uncertain,23,individual,CTmax,44,NA,NA,1,Append_S2,Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications,24.73333333,10.83333333,18.43333333,13.9,upper
722,SS,NA,NA,Garcia_Robledo_et_al_2018,10.1111/een.12481,Camponotus_atriceps,Arthropoda,ant,5,terrestrial,direct,<1,yes,2015-2016,INEC,19.5131145,-96.943802,adult,uncertain,23,individual,CTmax,44.3,NA,NA,1,Append_S2,Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications,24.73333333,10.83333333,18.43333333,13.9,upper
723,SS,NA,NA,Garcia_Robledo_et_al_2018,10.1111/een.12481,Camponotus_atriceps,Arthropoda,ant,5,terrestrial,direct,<1,yes,2015-2016,INEC,19.5131145,-96.943802,adult,uncertain,23,individual,CTmax,42.4,NA,NA,1,Append_S2,Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications,24.73333333,10.83333333,18.43333333,13.9,upper
724,SS,NA,NA,Garcia_Robledo_et_al_2018,10.1111/een.12481,Camponotus_atriceps,Arthropoda,ant,5,terrestrial,direct,<1,yes,2015-2016,INEC,19.5131145,-96.943802,adult,uncertain,23,individual,CTmax,42.5,NA,NA,1,Append_S2,Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications,24.73333333,10.83333333,18.43333333,13.9,upper
725,SS,NA,NA,Garcia_Robledo_et_al_2018,10.1111/een.12481,Camponotus_atriceps,Arthropoda,ant,5,terrestrial,direct,<1,yes,2015-2016,INEC,19.5131145,-96.943802,adult,uncertain,23,individual,CTmax,43,NA,NA,1,Append_S2,Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications,24.73333333,10.83333333,18.43333333,13.9,upper
726,SS,NA,NA,Garcia_Robledo_et_al_2018,10.1111/een.12481,Camponotus_atriceps,Arthropoda,ant,5,terrestrial,direct,<1,yes,2015-2016,INEC,19.5131145,-96.943802,adult,uncertain,23,individual,CTmax,43,NA,NA,1,Append_S2,Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications,24.73333333,10.83333333,18.43333333,13.9,upper
727,SS,NA,NA,Garcia_Robledo_et_al_2018,10.1111/een.12481,Camponotus_atriceps,Arthropoda,ant,5,terrestrial,direct,<1,yes,2015-2016,INEC,19.5131145,-96.943802,adult,uncertain,23,individual,CTmax,43.9,NA,NA,1,Append_S2,Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications,24.73333333,10.83333333,18.43333333,13.9,upper
728,SS,NA,NA,Garcia_Robledo_et_al_2018,10.1111/een.12481,Camponotus_atriceps,Arthropoda,ant,5,terrestrial,direct,<1,yes,2015-2016,INEC,19.5131145,-96.943802,adult,uncertain,23,individual,CTmax,44.2,NA,NA,1,Append_S2,Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications,24.73333333,10.83333333,18.43333333,13.9,upper
729,SS,NA,NA,Garcia_Robledo_et_al_2018,10.1111/een.12481,Camponotus_atriceps,Arthropoda,ant,5,terrestrial,direct,<1,yes,2015-2016,LAMA,19.5,-96.366666,adult,uncertain,23,individual,CTmax,44.1,NA,NA,1,Append_S2,Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications,30.525,19.3,25.6,11.225,upper
730,SS,NA,NA,Garcia_Robledo_et_al_2018,10.1111/een.12481,Camponotus_atriceps,Arthropoda,ant,5,terrestrial,direct,<1,yes,2015-2016,LAMA,19.5,-96.366666,adult,uncertain,23,individual,CTmax,44.2,NA,NA,1,Append_S2,Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications,30.525,19.3,25.6,11.225,upper
731,SS,NA,NA,Garcia_Robledo_et_al_2018,10.1111/een.12481,Camponotus_atriceps,Arthropoda,ant,5,terrestrial,direct,<1,yes,2015-2016,LAMA,19.5,-96.366666,adult,uncertain,23,individual,CTmax,44.5,NA,NA,1,Append_S2,Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications,30.525,19.3,25.6,11.225,upper
732,SS,NA,NA,Garcia_Robledo_et_al_2018,10.1111/een.12481,Camponotus_atriceps,Arthropoda,ant,5,terrestrial,direct,<1,yes,2015-2016,LAMA,19.5,-96.366666,adult,uncertain,23,individual,CTmax,45,NA,NA,1,Append_S2,Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications,30.525,19.3,25.6,11.225,upper
733,SS,NA,NA,Garcia_Robledo_et_al_2018,10.1111/een.12481,Camponotus_atriceps,Arthropoda,ant,5,terrestrial,direct,<1,yes,2015-2016,LAMA,19.5,-96.366666,adult,uncertain,23,individual,CTmax,45,NA,NA,1,Append_S2,Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications,30.525,19.3,25.6,11.225,upper
734,SS,NA,NA,Garcia_Robledo_et_al_2018,10.1111/een.12481,Camponotus_atriceps,Arthropoda,ant,5,terrestrial,direct,<1,yes,2015-2016,LAMA,19.5,-96.366666,adult,uncertain,23,individual,CTmax,45.1,NA,NA,1,Append_S2,Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications,30.525,19.3,25.6,11.225,upper
735,SS,NA,NA,Garcia_Robledo_et_al_2018,10.1111/een.12481,Camponotus_atriceps,Arthropoda,ant,5,terrestrial,direct,<1,yes,2015-2016,LAMA,19.5,-96.366666,adult,uncertain,23,individual,CTmax,44.1,NA,NA,1,Append_S2,Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications,30.525,19.3,25.6,11.225,upper
736,SS,NA,NA,Garcia_Robledo_et_al_2018,10.1111/een.12481,Camponotus_atriceps,Arthropoda,ant,5,terrestrial,direct,<1,yes,2015-2016,LAMA,19.5,-96.366666,adult,uncertain,23,individual,CTmax,44.2,NA,NA,1,Append_S2,Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications,30.525,19.3,25.6,11.225,upper
737,SS,NA,NA,Garcia_Robledo_et_al_2018,10.1111/een.12481,Camponotus_atriceps,Arthropoda,ant,5,terrestrial,direct,<1,yes,2015-2016,LAMA,19.5,-96.366666,adult,uncertain,23,individual,CTmax,45.2,NA,NA,1,Append_S2,Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications,30.525,19.3,25.6,11.225,upper
738,SS,NA,NA,Garcia_Robledo_et_al_2018,10.1111/een.12481,Camponotus_atriceps,Arthropoda,ant,5,terrestrial,direct,<1,yes,2015-2016,LAMA,19.5,-96.366666,adult,uncertain,23,individual,CTmax,45.3,NA,NA,1,Append_S2,Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications,30.525,19.3,25.6,11.225,upper
739,SS,NA,NA,Garcia_Robledo_et_al_2018,10.1111/een.12481,Camponotus_atriceps,Arthropoda,ant,5,terrestrial,direct,<1,yes,2015-2016,LAMA,19.5,-96.366666,adult,uncertain,23,individual,CTmax,45.5,NA,NA,1,Append_S2,Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications,30.525,19.3,25.6,11.225,upper
740,SS,NA,NA,Garcia_Robledo_et_al_2018,10.1111/een.12481,Camponotus_atriceps,Arthropoda,ant,5,terrestrial,direct,<1,yes,2015-2016,LAMA,19.5,-96.366666,adult,uncertain,23,individual,CTmax,45.6,NA,NA,1,Append_S2,Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications,30.525,19.3,25.6,11.225,upper
741,SS,NA,NA,Garcia_Robledo_et_al_2018,10.1111/een.12481,Camponotus_atriceps,Arthropoda,ant,5,terrestrial,direct,<1,yes,2015-2016,LAMA,19.5,-96.366666,adult,uncertain,23,individual,CTmax,44.2,NA,NA,1,Append_S2,Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications,30.525,19.3,25.6,11.225,upper
742,SS,NA,NA,Garcia_Robledo_et_al_2018,10.1111/een.12481,Camponotus_atriceps,Arthropoda,ant,5,terrestrial,direct,<1,yes,2015-2016,LAMA,19.5,-96.366666,adult,uncertain,23,individual,CTmax,44.4,NA,NA,1,Append_S2,Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications,30.525,19.3,25.6,11.225,upper
743,SS,NA,NA,Garcia_Robledo_et_al_2018,10.1111/een.12481,Camponotus_atriceps,Arthropoda,ant,5,terrestrial,direct,<1,yes,2015-2016,LAMA,19.5,-96.366666,adult,uncertain,23,individual,CTmax,44.3,NA,NA,1,Append_S2,Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications,30.525,19.3,25.6,11.225,upper
744,SS,NA,NA,Garcia_Robledo_et_al_2018,10.1111/een.12481,Camponotus_atriceps,Arthropoda,ant,5,terrestrial,direct,<1,yes,2015-2016,LAMA,19.5,-96.366666,adult,uncertain,23,individual,CTmax,44.9,NA,NA,1,Append_S2,Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications,30.525,19.3,25.6,11.225,upper
745,SS,NA,NA,Garcia_Robledo_et_al_2018,10.1111/een.12481,Camponotus_atriceps,Arthropoda,ant,5,terrestrial,direct,<1,yes,2015-2016,LAMA,19.5,-96.366666,adult,uncertain,23,individual,CTmax,45,NA,NA,1,Append_S2,Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications,30.525,19.3,25.6,11.225,upper
746,SS,NA,NA,Garcia_Robledo_et_al_2018,10.1111/een.12481,Camponotus_atriceps,Arthropoda,ant,5,terrestrial,direct,<1,yes,2015-2016,LAMA,19.5,-96.366666,adult,uncertain,23,individual,CTmax,45.1,NA,NA,1,Append_S2,Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications,30.525,19.3,25.6,11.225,upper
747,SS,NA,NA,Garcia_Robledo_et_al_2018,10.1111/een.12481,Camponotus_atriceps,Arthropoda,ant,5,terrestrial,direct,<1,yes,2015-2016,LAMA,19.5,-96.366666,adult,uncertain,23,individual,CTmax,44.1,NA,NA,1,Append_S2,Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications,30.525,19.3,25.6,11.225,upper
748,SS,NA,NA,Garcia_Robledo_et_al_2018,10.1111/een.12481,Camponotus_atriceps,Arthropoda,ant,5,terrestrial,direct,<1,yes,2015-2016,LAMA,19.5,-96.366666,adult,uncertain,23,individual,CTmax,44.2,NA,NA,1,Append_S2,Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications,30.525,19.3,25.6,11.225,upper
749,SS,NA,NA,Garcia_Robledo_et_al_2018,10.1111/een.12481,Camponotus_atriceps,Arthropoda,ant,5,terrestrial,direct,<1,yes,2015-2016,LAMA,19.5,-96.366666,adult,uncertain,23,individual,CTmax,44.6,NA,NA,1,Append_S2,Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications,30.525,19.3,25.6,11.225,upper
750,SS,NA,NA,Garcia_Robledo_et_al_2018,10.1111/een.12481,Camponotus_atriceps,Arthropoda,ant,5,terrestrial,direct,<1,yes,2015-2016,LAMA,19.5,-96.366666,adult,uncertain,23,individual,CTmax,44.7,NA,NA,1,Append_S2,Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications,30.525,19.3,25.6,11.225,upper
751,SS,NA,NA,Garcia_Robledo_et_al_2018,10.1111/een.12481,Camponotus_atriceps,Arthropoda,ant,5,terrestrial,direct,<1,yes,2015-2016,LAMA,19.5,-96.366666,adult,uncertain,23,individual,CTmax,45,NA,NA,1,Append_S2,Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications,30.525,19.3,25.6,11.225,upper
752,SS,NA,NA,Garcia_Robledo_et_al_2018,10.1111/een.12481,Camponotus_atriceps,Arthropoda,ant,5,terrestrial,direct,<1,yes,2015-2016,LAMA,19.5,-96.366666,adult,uncertain,23,individual,CTmax,45.4,NA,NA,1,Append_S2,Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications,30.525,19.3,25.6,11.225,upper
753,SS,NA,NA,Garcia_Robledo_et_al_2018,10.1111/een.12481,Camponotus_atriceps,Arthropoda,ant,5,terrestrial,direct,<1,yes,2015-2016,LAMA,19.5,-96.366666,adult,uncertain,23,individual,CTmax,44.7,NA,NA,1,Append_S2,Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications,30.525,19.3,25.6,11.225,upper
