"","primary","checked_by","needs_review","study","doi","taxon","phylum","common_name","number_of_populations","ecosystem","dispersal_mode","acclimation_time","envtl_data_reported","year","source_population","latitude","longitude","life_history_stage","sex","acclimation_temperature","measurement_level","thermal_limit_type","thermal_limit","thermal_limit_error_type","thermal_limit_error","n","figure_table","notes","max_temp","min_temp","mean_temp","temp_range","upper_lower"
"622","SS",NA,NA,"Garcia_Robledo_et_al_2018","10.1111/een.12481","Atta_mexicana","Arthropoda","ant",3,"terrestrial","direct","<1","yes","2015-2016","INEC",19.5131145,-96.943802,"adult","uncertain","23","individual","CTmax",45,NA,NA,1,"Append_S2","Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications",24.7333333333333,10.8333333333333,18.4333333333333,13.9,"upper"
"623","SS",NA,NA,"Garcia_Robledo_et_al_2018","10.1111/een.12481","Atta_mexicana","Arthropoda","ant",3,"terrestrial","direct","<1","yes","2015-2016","INEC",19.5131145,-96.943802,"adult","uncertain","23","individual","CTmax",45.5,NA,NA,1,"Append_S2","Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications",24.7333333333333,10.8333333333333,18.4333333333333,13.9,"upper"
"624","SS",NA,NA,"Garcia_Robledo_et_al_2018","10.1111/een.12481","Atta_mexicana","Arthropoda","ant",3,"terrestrial","direct","<1","yes","2015-2016","INEC",19.5131145,-96.943802,"adult","uncertain","23","individual","CTmax",43.2,NA,NA,1,"Append_S2","Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications",24.7333333333333,10.8333333333333,18.4333333333333,13.9,"upper"
"625","SS",NA,NA,"Garcia_Robledo_et_al_2018","10.1111/een.12481","Atta_mexicana","Arthropoda","ant",3,"terrestrial","direct","<1","yes","2015-2016","LAMA",19.5,-96.366666,"adult","uncertain","23","individual","CTmax",44.1,NA,NA,1,"Append_S2","Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications",30.525,19.3,25.6,11.225,"upper"
"626","SS",NA,NA,"Garcia_Robledo_et_al_2018","10.1111/een.12481","Atta_mexicana","Arthropoda","ant",3,"terrestrial","direct","<1","yes","2015-2016","LAMA",19.5,-96.366666,"adult","uncertain","23","individual","CTmax",44.7,NA,NA,1,"Append_S2","Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications",30.525,19.3,25.6,11.225,"upper"
"627","SS",NA,NA,"Garcia_Robledo_et_al_2018","10.1111/een.12481","Atta_mexicana","Arthropoda","ant",3,"terrestrial","direct","<1","yes","2015-2016","LAMA",19.5,-96.366666,"adult","uncertain","23","individual","CTmax",44.9,NA,NA,1,"Append_S2","Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications",30.525,19.3,25.6,11.225,"upper"
"628","SS",NA,NA,"Garcia_Robledo_et_al_2018","10.1111/een.12481","Atta_mexicana","Arthropoda","ant",3,"terrestrial","direct","<1","yes","2015-2016","LAMA",19.5,-96.366666,"adult","uncertain","23","individual","CTmax",45.1,NA,NA,1,"Append_S2","Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications",30.525,19.3,25.6,11.225,"upper"
"629","SS",NA,NA,"Garcia_Robledo_et_al_2018","10.1111/een.12481","Atta_mexicana","Arthropoda","ant",3,"terrestrial","direct","<1","yes","2015-2016","LAMA",19.5,-96.366666,"adult","uncertain","23","individual","CTmax",45.3,NA,NA,1,"Append_S2","Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications",30.525,19.3,25.6,11.225,"upper"
"630","SS",NA,NA,"Garcia_Robledo_et_al_2018","10.1111/een.12481","Atta_mexicana","Arthropoda","ant",3,"terrestrial","direct","<1","yes","2015-2016","LAMA",19.5,-96.366666,"adult","uncertain","23","individual","CTmax",45.6,NA,NA,1,"Append_S2","Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications",30.525,19.3,25.6,11.225,"upper"
"631","SS",NA,NA,"Garcia_Robledo_et_al_2018","10.1111/een.12481","Atta_mexicana","Arthropoda","ant",3,"terrestrial","direct","<1","yes","2015-2016","LAMA",19.5,-96.366666,"adult","uncertain","23","individual","CTmax",43.7,NA,NA,1,"Append_S2","Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications",30.525,19.3,25.6,11.225,"upper"
"632","SS",NA,NA,"Garcia_Robledo_et_al_2018","10.1111/een.12481","Atta_mexicana","Arthropoda","ant",3,"terrestrial","direct","<1","yes","2015-2016","LAMA",19.5,-96.366666,"adult","uncertain","23","individual","CTmax",43.7,NA,NA,1,"Append_S2","Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications",30.525,19.3,25.6,11.225,"upper"
"633","SS",NA,NA,"Garcia_Robledo_et_al_2018","10.1111/een.12481","Atta_mexicana","Arthropoda","ant",3,"terrestrial","direct","<1","yes","2015-2016","LAMA",19.5,-96.366666,"adult","uncertain","23","individual","CTmax",44.4,NA,NA,1,"Append_S2","Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications",30.525,19.3,25.6,11.225,"upper"
"634","SS",NA,NA,"Garcia_Robledo_et_al_2018","10.1111/een.12481","Atta_mexicana","Arthropoda","ant",3,"terrestrial","direct","<1","yes","2015-2016","LAMA",19.5,-96.366666,"adult","uncertain","23","individual","CTmax",44.6,NA,NA,1,"Append_S2","Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications",30.525,19.3,25.6,11.225,"upper"
"635","SS",NA,NA,"Garcia_Robledo_et_al_2018","10.1111/een.12481","Atta_mexicana","Arthropoda","ant",3,"terrestrial","direct","<1","yes","2015-2016","LAMA",19.5,-96.366666,"adult","uncertain","23","individual","CTmax",44.7,NA,NA,1,"Append_S2","Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications",30.525,19.3,25.6,11.225,"upper"
"636","SS",NA,NA,"Garcia_Robledo_et_al_2018","10.1111/een.12481","Atta_mexicana","Arthropoda","ant",3,"terrestrial","direct","<1","yes","2015-2016","LAMA",19.5,-96.366666,"adult","uncertain","23","individual","CTmax",44.8,NA,NA,1,"Append_S2","Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications",30.525,19.3,25.6,11.225,"upper"
"637","SS",NA,NA,"Garcia_Robledo_et_al_2018","10.1111/een.12481","Atta_mexicana","Arthropoda","ant",3,"terrestrial","direct","<1","yes","2015-2016","LAMA",19.5,-96.366666,"adult","uncertain","23","individual","CTmax",44.4,NA,NA,1,"Append_S2","Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications",30.525,19.3,25.6,11.225,"upper"
"638","SS",NA,NA,"Garcia_Robledo_et_al_2018","10.1111/een.12481","Atta_mexicana","Arthropoda","ant",3,"terrestrial","direct","<1","yes","2015-2016","LAMA",19.5,-96.366666,"adult","uncertain","23","individual","CTmax",44.4,NA,NA,1,"Append_S2","Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications",30.525,19.3,25.6,11.225,"upper"
"639","SS",NA,NA,"Garcia_Robledo_et_al_2018","10.1111/een.12481","Atta_mexicana","Arthropoda","ant",3,"terrestrial","direct","<1","yes","2015-2016","LAMA",19.5,-96.366666,"adult","uncertain","23","individual","CTmax",45,NA,NA,1,"Append_S2","Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications",30.525,19.3,25.6,11.225,"upper"
"640","SS",NA,NA,"Garcia_Robledo_et_al_2018","10.1111/een.12481","Atta_mexicana","Arthropoda","ant",3,"terrestrial","direct","<1","yes","2015-2016","LAMA",19.5,-96.366666,"adult","uncertain","23","individual","CTmax",45.3,NA,NA,1,"Append_S2","Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications",30.525,19.3,25.6,11.225,"upper"
"641","SS",NA,NA,"Garcia_Robledo_et_al_2018","10.1111/een.12481","Atta_mexicana","Arthropoda","ant",3,"terrestrial","direct","<1","yes","2015-2016","LAMA",19.5,-96.366666,"adult","uncertain","23","individual","CTmax",44.5,NA,NA,1,"Append_S2","Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications",30.525,19.3,25.6,11.225,"upper"
"642","SS",NA,NA,"Garcia_Robledo_et_al_2018","10.1111/een.12481","Atta_mexicana","Arthropoda","ant",3,"terrestrial","direct","<1","yes","2015-2016","LAMA",19.5,-96.366666,"adult","uncertain","23","individual","CTmax",44.6,NA,NA,1,"Append_S2","Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications",30.525,19.3,25.6,11.225,"upper"
"643","SS",NA,NA,"Garcia_Robledo_et_al_2018","10.1111/een.12481","Atta_mexicana","Arthropoda","ant",3,"terrestrial","direct","<1","yes","2015-2016","LAMA",19.5,-96.366666,"adult","uncertain","23","individual","CTmax",44.8,NA,NA,1,"Append_S2","Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications",30.525,19.3,25.6,11.225,"upper"
"644","SS",NA,NA,"Garcia_Robledo_et_al_2018","10.1111/een.12481","Atta_mexicana","Arthropoda","ant",3,"terrestrial","direct","<1","yes","2015-2016","LAMA",19.5,-96.366666,"adult","uncertain","23","individual","CTmax",44.9,NA,NA,1,"Append_S2","Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications",30.525,19.3,25.6,11.225,"upper"
"645","SS",NA,NA,"Garcia_Robledo_et_al_2018","10.1111/een.12481","Atta_mexicana","Arthropoda","ant",3,"terrestrial","direct","<1","yes","2015-2016","LAMA",19.5,-96.366666,"adult","uncertain","23","individual","CTmax",45.1,NA,NA,1,"Append_S2","Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications",30.525,19.3,25.6,11.225,"upper"
"646","SS",NA,NA,"Garcia_Robledo_et_al_2018","10.1111/een.12481","Atta_mexicana","Arthropoda","ant",3,"terrestrial","direct","<1","yes","2015-2016","LAMA",19.5,-96.366666,"adult","uncertain","23","individual","CTmax",45.1,NA,NA,1,"Append_S2","Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications",30.525,19.3,25.6,11.225,"upper"
"647","SS",NA,NA,"Garcia_Robledo_et_al_2018","10.1111/een.12481","Atta_mexicana","Arthropoda","ant",3,"terrestrial","direct","<1","yes","2015-2016","LAMA",19.5,-96.366666,"adult","uncertain","23","individual","CTmax",45.3,NA,NA,1,"Append_S2","Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications",30.525,19.3,25.6,11.225,"upper"
"648","SS",NA,NA,"Garcia_Robledo_et_al_2018","10.1111/een.12481","Atta_mexicana","Arthropoda","ant",3,"terrestrial","direct","<1","yes","2015-2016","LAMA",19.5,-96.366666,"adult","uncertain","23","individual","CTmax",44.9,NA,NA,1,"Append_S2","Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications",30.525,19.3,25.6,11.225,"upper"
"649","SS",NA,NA,"Garcia_Robledo_et_al_2018","10.1111/een.12481","Atta_mexicana","Arthropoda","ant",3,"terrestrial","direct","<1","yes","2015-2016","LAMA",19.5,-96.366666,"adult","uncertain","23","individual","CTmax",44.9,NA,NA,1,"Append_S2","Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications",30.525,19.3,25.6,11.225,"upper"
"650","SS",NA,NA,"Garcia_Robledo_et_al_2018","10.1111/een.12481","Atta_mexicana","Arthropoda","ant",3,"terrestrial","direct","<1","yes","2015-2016","LAMA",19.5,-96.366666,"adult","uncertain","23","individual","CTmax",45.4,NA,NA,1,"Append_S2","Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications",30.525,19.3,25.6,11.225,"upper"
"651","SS",NA,NA,"Garcia_Robledo_et_al_2018","10.1111/een.12481","Atta_mexicana","Arthropoda","ant",3,"terrestrial","direct","<1","yes","2015-2016","LAMA",19.5,-96.366666,"adult","uncertain","23","individual","CTmax",44.3,NA,NA,1,"Append_S2","Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications",30.525,19.3,25.6,11.225,"upper"
"652","SS",NA,NA,"Garcia_Robledo_et_al_2018","10.1111/een.12481","Atta_mexicana","Arthropoda","ant",3,"terrestrial","direct","<1","yes","2015-2016","LAMA",19.5,-96.366666,"adult","uncertain","23","individual","CTmax",45.1,NA,NA,1,"Append_S2","Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications",30.525,19.3,25.6,11.225,"upper"
"653","SS",NA,NA,"Garcia_Robledo_et_al_2018","10.1111/een.12481","Atta_mexicana","Arthropoda","ant",3,"terrestrial","direct","<1","yes","2015-2016","LAMA",19.5,-96.366666,"adult","uncertain","23","individual","CTmax",45.2,NA,NA,1,"Append_S2","Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications",30.525,19.3,25.6,11.225,"upper"
"654","SS",NA,NA,"Garcia_Robledo_et_al_2018","10.1111/een.12481","Atta_mexicana","Arthropoda","ant",3,"terrestrial","direct","<1","yes","2015-2016","LAMA",19.5,-96.366666,"adult","uncertain","23","individual","CTmax",45.5,NA,NA,1,"Append_S2","Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications",30.525,19.3,25.6,11.225,"upper"
"655","SS",NA,NA,"Garcia_Robledo_et_al_2018","10.1111/een.12481","Atta_mexicana","Arthropoda","ant",3,"terrestrial","direct","<1","yes","2015-2016","LAMA",19.5,-96.366666,"adult","uncertain","23","individual","CTmax",45.8,NA,NA,1,"Append_S2","Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications",30.525,19.3,25.6,11.225,"upper"
"656","SS",NA,NA,"Garcia_Robledo_et_al_2018","10.1111/een.12481","Atta_mexicana","Arthropoda","ant",3,"terrestrial","direct","<1","yes","2015-2016","LAMA",19.5,-96.366666,"adult","uncertain","23","individual","CTmax",45.9,NA,NA,1,"Append_S2","Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications",30.525,19.3,25.6,11.225,"upper"
"657","SS",NA,NA,"Garcia_Robledo_et_al_2018","10.1111/een.12481","Atta_mexicana","Arthropoda","ant",3,"terrestrial","direct","<1","yes","2015-2016","LAMA",19.5,-96.366666,"adult","uncertain","23","individual","CTmax",44.2,NA,NA,1,"Append_S2","Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications",30.525,19.3,25.6,11.225,"upper"
"658","SS",NA,NA,"Garcia_Robledo_et_al_2018","10.1111/een.12481","Atta_mexicana","Arthropoda","ant",3,"terrestrial","direct","<1","yes","2015-2016","LAMA",19.5,-96.366666,"adult","uncertain","23","individual","CTmax",44.9,NA,NA,1,"Append_S2","Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications",30.525,19.3,25.6,11.225,"upper"
"659","SS",NA,NA,"Garcia_Robledo_et_al_2018","10.1111/een.12481","Atta_mexicana","Arthropoda","ant",3,"terrestrial","direct","<1","yes","2015-2016","LAMA",19.5,-96.366666,"adult","uncertain","23","individual","CTmax",45.1,NA,NA,1,"Append_S2","Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications",30.525,19.3,25.6,11.225,"upper"
"660","SS",NA,NA,"Garcia_Robledo_et_al_2018","10.1111/een.12481","Atta_mexicana","Arthropoda","ant",3,"terrestrial","direct","<1","yes","2015-2016","LAMA",19.5,-96.366666,"adult","uncertain","23","individual","CTmax",45.2,NA,NA,1,"Append_S2","Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications",30.525,19.3,25.6,11.225,"upper"
"661","SS",NA,NA,"Garcia_Robledo_et_al_2018","10.1111/een.12481","Atta_mexicana","Arthropoda","ant",3,"terrestrial","direct","<1","yes","2015-2016","LAMA",19.5,-96.366666,"adult","uncertain","23","individual","CTmax",45.2,NA,NA,1,"Append_S2","Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications",30.525,19.3,25.6,11.225,"upper"
"662","SS",NA,NA,"Garcia_Robledo_et_al_2018","10.1111/een.12481","Atta_mexicana","Arthropoda","ant",3,"terrestrial","direct","<1","yes","2015-2016","LAMA",19.5,-96.366666,"adult","uncertain","23","individual","CTmax",45.7,NA,NA,1,"Append_S2","Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications",30.525,19.3,25.6,11.225,"upper"
"663","SS",NA,NA,"Garcia_Robledo_et_al_2018","10.1111/een.12481","Atta_mexicana","Arthropoda","ant",3,"terrestrial","direct","<1","yes","2015-2016","LAMA",19.5,-96.366666,"adult","uncertain","23","individual","CTmax",44.2,NA,NA,1,"Append_S2","Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications",30.525,19.3,25.6,11.225,"upper"
"664","SS",NA,NA,"Garcia_Robledo_et_al_2018","10.1111/een.12481","Atta_mexicana","Arthropoda","ant",3,"terrestrial","direct","<1","yes","2015-2016","LAMA",19.5,-96.366666,"adult","uncertain","23","individual","CTmax",44.8,NA,NA,1,"Append_S2","Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications",30.525,19.3,25.6,11.225,"upper"
"665","SS",NA,NA,"Garcia_Robledo_et_al_2018","10.1111/een.12481","Atta_mexicana","Arthropoda","ant",3,"terrestrial","direct","<1","yes","2015-2016","LAMA",19.5,-96.366666,"adult","uncertain","23","individual","CTmax",45.1,NA,NA,1,"Append_S2","Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications",30.525,19.3,25.6,11.225,"upper"
"666","SS",NA,NA,"Garcia_Robledo_et_al_2018","10.1111/een.12481","Atta_mexicana","Arthropoda","ant",3,"terrestrial","direct","<1","yes","2015-2016","LAMA",19.5,-96.366666,"adult","uncertain","23","individual","CTmax",45.1,NA,NA,1,"Append_S2","Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications",30.525,19.3,25.6,11.225,"upper"
"667","SS",NA,NA,"Garcia_Robledo_et_al_2018","10.1111/een.12481","Atta_mexicana","Arthropoda","ant",3,"terrestrial","direct","<1","yes","2015-2016","LAMA",19.5,-96.366666,"adult","uncertain","23","individual","CTmax",45.5,NA,NA,1,"Append_S2","Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications",30.525,19.3,25.6,11.225,"upper"
"668","SS",NA,NA,"Garcia_Robledo_et_al_2018","10.1111/een.12481","Atta_mexicana","Arthropoda","ant",3,"terrestrial","direct","<1","yes","2015-2016","LAMA",19.5,-96.366666,"adult","uncertain","23","individual","CTmax",44.8,NA,NA,1,"Append_S2","Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications",30.525,19.3,25.6,11.225,"upper"
"669","SS",NA,NA,"Garcia_Robledo_et_al_2018","10.1111/een.12481","Atta_mexicana","Arthropoda","ant",3,"terrestrial","direct","<1","yes","2015-2016","LAMA",19.5,-96.366666,"adult","uncertain","23","individual","CTmax",45,NA,NA,1,"Append_S2","Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications",30.525,19.3,25.6,11.225,"upper"
"670","SS",NA,NA,"Garcia_Robledo_et_al_2018","10.1111/een.12481","Atta_mexicana","Arthropoda","ant",3,"terrestrial","direct","<1","yes","2015-2016","LAMA",19.5,-96.366666,"adult","uncertain","23","individual","CTmax",45.5,NA,NA,1,"Append_S2","Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications",30.525,19.3,25.6,11.225,"upper"
"671","SS",NA,NA,"Garcia_Robledo_et_al_2018","10.1111/een.12481","Atta_mexicana","Arthropoda","ant",3,"terrestrial","direct","<1","yes","2015-2016","LAMA",19.5,-96.366666,"adult","uncertain","23","individual","CTmax",45.5,NA,NA,1,"Append_S2","Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications",30.525,19.3,25.6,11.225,"upper"
"672","SS",NA,NA,"Garcia_Robledo_et_al_2018","10.1111/een.12481","Atta_mexicana","Arthropoda","ant",3,"terrestrial","direct","<1","yes","2015-2016","LAMA",19.5,-96.366666,"adult","uncertain","23","individual","CTmax",45.6,NA,NA,1,"Append_S2","Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications",30.525,19.3,25.6,11.225,"upper"
"673","SS",NA,NA,"Garcia_Robledo_et_al_2018","10.1111/een.12481","Atta_mexicana","Arthropoda","ant",3,"terrestrial","direct","<1","yes","2015-2016","LAMA",19.5,-96.366666,"adult","uncertain","23","individual","CTmax",45.8,NA,NA,1,"Append_S2","Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications",30.525,19.3,25.6,11.225,"upper"
"674","SS",NA,NA,"Garcia_Robledo_et_al_2018","10.1111/een.12481","Atta_mexicana","Arthropoda","ant",3,"terrestrial","direct","<1","yes","2015-2016","LAMA",19.5,-96.366666,"adult","uncertain","23","individual","CTmax",44.2,NA,NA,1,"Append_S2","Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications",30.525,19.3,25.6,11.225,"upper"
"675","SS",NA,NA,"Garcia_Robledo_et_al_2018","10.1111/een.12481","Atta_mexicana","Arthropoda","ant",3,"terrestrial","direct","<1","yes","2015-2016","LAMA",19.5,-96.366666,"adult","uncertain","23","individual","CTmax",44.3,NA,NA,1,"Append_S2","Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications",30.525,19.3,25.6,11.225,"upper"
"676","SS",NA,NA,"Garcia_Robledo_et_al_2018","10.1111/een.12481","Atta_mexicana","Arthropoda","ant",3,"terrestrial","direct","<1","yes","2015-2016","LAMA",19.5,-96.366666,"adult","uncertain","23","individual","CTmax",44.2,NA,NA,1,"Append_S2","Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications",30.525,19.3,25.6,11.225,"upper"
"677","SS",NA,NA,"Garcia_Robledo_et_al_2018","10.1111/een.12481","Atta_mexicana","Arthropoda","ant",3,"terrestrial","direct","<1","yes","2015-2016","LAMA",19.5,-96.366666,"adult","uncertain","23","individual","CTmax",44.7,NA,NA,1,"Append_S2","Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications",30.525,19.3,25.6,11.225,"upper"
"678","SS",NA,NA,"Garcia_Robledo_et_al_2018","10.1111/een.12481","Atta_mexicana","Arthropoda","ant",3,"terrestrial","direct","<1","yes","2015-2016","LAMA",19.5,-96.366666,"adult","uncertain","23","individual","CTmax",45.2,NA,NA,1,"Append_S2","Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications",30.525,19.3,25.6,11.225,"upper"
"679","SS",NA,NA,"Garcia_Robledo_et_al_2018","10.1111/een.12481","Atta_mexicana","Arthropoda","ant",3,"terrestrial","direct","<1","yes","2015-2016","TEHU",18.3333225,-97.459649,"adult","uncertain","23","individual","CTmax",48.6,NA,NA,1,"Append_S2","Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications",27.775,11.125,19.675,16.65,"upper"
"680","SS",NA,NA,"Garcia_Robledo_et_al_2018","10.1111/een.12481","Atta_mexicana","Arthropoda","ant",3,"terrestrial","direct","<1","yes","2015-2016","TEHU",18.3333225,-97.459649,"adult","uncertain","23","individual","CTmax",49.1,NA,NA,1,"Append_S2","Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications",27.775,11.125,19.675,16.65,"upper"
"681","SS",NA,NA,"Garcia_Robledo_et_al_2018","10.1111/een.12481","Atta_mexicana","Arthropoda","ant",3,"terrestrial","direct","<1","yes","2015-2016","TEHU",18.3333225,-97.459649,"adult","uncertain","23","individual","CTmax",46.9,NA,NA,1,"Append_S2","Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications",27.775,11.125,19.675,16.65,"upper"
"682","SS",NA,NA,"Garcia_Robledo_et_al_2018","10.1111/een.12481","Atta_mexicana","Arthropoda","ant",3,"terrestrial","direct","<1","yes","2015-2016","TEHU",18.3333225,-97.459649,"adult","uncertain","23","individual","CTmax",48.1,NA,NA,1,"Append_S2","Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications",27.775,11.125,19.675,16.65,"upper"
"683","SS",NA,NA,"Garcia_Robledo_et_al_2018","10.1111/een.12481","Atta_mexicana","Arthropoda","ant",3,"terrestrial","direct","<1","yes","2015-2016","TEHU",18.3333225,-97.459649,"adult","uncertain","23","individual","CTmax",47.4,NA,NA,1,"Append_S2","Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications",27.775,11.125,19.675,16.65,"upper"
"684","SS",NA,NA,"Garcia_Robledo_et_al_2018","10.1111/een.12481","Atta_mexicana","Arthropoda","ant",3,"terrestrial","direct","<1","yes","2015-2016","TEHU",18.3333225,-97.459649,"adult","uncertain","23","individual","CTmax",48.5,NA,NA,1,"Append_S2","Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications",27.775,11.125,19.675,16.65,"upper"
"685","SS",NA,NA,"Garcia_Robledo_et_al_2018","10.1111/een.12481","Atta_mexicana","Arthropoda","ant",3,"terrestrial","direct","<1","yes","2015-2016","TEHU",18.3333225,-97.459649,"adult","uncertain","23","individual","CTmax",45,NA,NA,1,"Append_S2","Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications",27.775,11.125,19.675,16.65,"upper"
"686","SS",NA,NA,"Garcia_Robledo_et_al_2018","10.1111/een.12481","Atta_mexicana","Arthropoda","ant",3,"terrestrial","direct","<1","yes","2015-2016","TEHU",18.3333225,-97.459649,"adult","uncertain","23","individual","CTmax",47.2,NA,NA,1,"Append_S2","Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications",27.775,11.125,19.675,16.65,"upper"
"687","SS",NA,NA,"Garcia_Robledo_et_al_2018","10.1111/een.12481","Atta_mexicana","Arthropoda","ant",3,"terrestrial","direct","<1","yes","2015-2016","TEHU",18.3333225,-97.459649,"adult","uncertain","23","individual","CTmax",48,NA,NA,1,"Append_S2","Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications",27.775,11.125,19.675,16.65,"upper"
"688","SS",NA,NA,"Garcia_Robledo_et_al_2018","10.1111/een.12481","Atta_mexicana","Arthropoda","ant",3,"terrestrial","direct","<1","yes","2015-2016","TEHU",18.3333225,-97.459649,"adult","uncertain","23","individual","CTmax",48.2,NA,NA,1,"Append_S2","Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications",27.775,11.125,19.675,16.65,"upper"
"689","SS",NA,NA,"Garcia_Robledo_et_al_2018","10.1111/een.12481","Atta_mexicana","Arthropoda","ant",3,"terrestrial","direct","<1","yes","2015-2016","TEHU",18.3333225,-97.459649,"adult","uncertain","23","individual","CTmax",48.2,NA,NA,1,"Append_S2","Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications",27.775,11.125,19.675,16.65,"upper"
"690","SS",NA,NA,"Garcia_Robledo_et_al_2018","10.1111/een.12481","Atta_mexicana","Arthropoda","ant",3,"terrestrial","direct","<1","yes","2015-2016","TEHU",18.3333225,-97.459649,"adult","uncertain","23","individual","CTmax",45.5,NA,NA,1,"Append_S2","Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications",27.775,11.125,19.675,16.65,"upper"
"691","SS",NA,NA,"Garcia_Robledo_et_al_2018","10.1111/een.12481","Atta_mexicana","Arthropoda","ant",3,"terrestrial","direct","<1","yes","2015-2016","TEHU",18.3333225,-97.459649,"adult","uncertain","23","individual","CTmax",45.8,NA,NA,1,"Append_S2","Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications",27.775,11.125,19.675,16.65,"upper"
"692","SS",NA,NA,"Garcia_Robledo_et_al_2018","10.1111/een.12481","Atta_mexicana","Arthropoda","ant",3,"terrestrial","direct","<1","yes","2015-2016","TEHU",18.3333225,-97.459649,"adult","uncertain","23","individual","CTmax",48.3,NA,NA,1,"Append_S2","Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications",27.775,11.125,19.675,16.65,"upper"
"693","SS",NA,NA,"Garcia_Robledo_et_al_2018","10.1111/een.12481","Atta_mexicana","Arthropoda","ant",3,"terrestrial","direct","<1","yes","2015-2016","TEHU",18.3333225,-97.459649,"adult","uncertain","23","individual","CTmax",49.3,NA,NA,1,"Append_S2","Acclimation time < 2 hrs; authors request that they be contacted if data are used in future publications",27.775,11.125,19.675,16.65,"upper"
